ID,PO NO,Vendor,INVENTORY ID,INVENTORY NAME,DESCRIPTION,QUANTITY,UNIT COST,TOTALCOST,PO DATE,PLANT,PO RECEIVEDATE,TAG
11604,32558,LTC,CS1152,JACOBEAN - B/C CS1496,JACOBEAN - B/C CS1496,1,130.71,130.71,4/30/2025,1,5/2/2025,
11619,32558,LTC,528214,BROWNSTONE (GENTEK 571) JP0205,BROWNSTONE (GENTEK 571) JP0205,1,130.71,130.71,4/30/2025,1,5/2/2025,
11626,32558,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,2,130.71,261.42,4/30/2025,1,5/2/2025,
11651,32558,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,4/30/2025,1,5/2/2025,
11652,32558,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),3,130.71,392.13,4/30/2025,1,5/2/2025,
11653,32558,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,4/30/2025,1,5/2/2025,
12442,32558,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,4/30/2025,1,5/2/2025,
12444,32558,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,4/30/2025,1,5/2/2025,
12452,32558,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,4/30/2025,1,5/2/2025,
12453,32558,LTC,Gentek 5H4,KV Stone Grey-New,KV Stone Grey(ltc- CSO679),1,130.71,130.71,4/30/2025,1,5/2/2025,
8861,32568,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/30/2025,1,5/9/2025,156358-WD
8861,32568,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,4/30/2025,1,5/9/2025,156671-ED + WD
8861,32568,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,4/30/2025,1,5/9/2025,156500-1
8861,32568,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,4/30/2025,1,5/9/2025,"156500,156550-ED"
8861,32604,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,5/2/2025,1,5/9/2025,
11617,32604,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,5/2/2025,1,5/9/2025,
11624,32604,LTC,528202,CASHMERE (GENTEK 514) JP0442,CASHMERE (GENTEK 514) JP0442,1,130.71,130.71,5/2/2025,1,5/9/2025,
11650,32604,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,5/2/2025,1,5/9/2025,
12436,32604,LTC,Gentek 5H3,KV Ash Grey-New,KV Ash Grey(ltc- CS4262),1,130.71,130.71,5/2/2025,1,5/9/2025,
12443,32604,LTC,Gentek 580,KV Juniper Grove-New,KV Juniper Grove(ltc- CS3295),1,130.71,130.71,5/2/2025,1,5/9/2025,
12444,32604,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,5/2/2025,1,5/9/2025,
12448,32604,LTC,Gentek 5P8,KV Monterey Sand-New,KV Monterey Sand(ltc- AV0085),1,130.71,130.71,5/2/2025,1,5/9/2025,
11649,32607,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,5/2/2025,1,5/9/2025,
11651,32607,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,5/2/2025,1,5/9/2025,
11598,32637,LTC,CS0442,ROSEWOOD - B/C CS2499,ROSEWOOD - B/C CS2499,1,130.71,130.71,5/5/2025,1,5/9/2025,
11617,32637,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,5/5/2025,1,5/9/2025,
11629,32637,LTC,528405,FOREST GREEN (GENTEK 556) JP0024,FOREST GREEN (GENTEK 556) JP0024,1,130.71,130.71,5/5/2025,1,5/9/2025,
11648,32637,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,5/5/2025,1,5/9/2025,
11653,32637,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,5/5/2025,1,5/9/2025,
12435,32637,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,5/5/2025,1,5/9/2025,
12438,32637,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,5/5/2025,1,5/9/2025,
12446,32637,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,5/5/2025,1,5/9/2025,
12447,32637,LTC,Gentek 513,KV Moonlit Moss-New,KV Moonlit Moss(ltc- JP0368),1,130.71,130.71,5/5/2025,1,5/9/2025,
11623,32685,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),3,130.71,392.13,5/7/2025,2,5/13/2025,
11626,32685,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,5/7/2025,2,5/13/2025,
11635,32685,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,5/7/2025,2,5/13/2025,
11648,32685,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,1,130.71,130.71,5/7/2025,2,5/13/2025,
11651,32685,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,5/7/2025,2,5/13/2025,
11602,32686,LTC,CS0438,CABERNET - B/C CS0438,CABERNET- B/C CS0438,2,130.71,261.42,5/7/2025,1,5/14/2025,
11605,32686,LTC,CS0437,JACOBEAN - STAIN COAT CS0437,JACOBEAN - STAIN COAT CS0437,1,130.71,130.71,5/7/2025,1,5/14/2025,
11614,32686,LTC,STAIN REDUCER,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,STAIN REDUCER(VRGLYCOLL4)Propylene glycol tech 4 litres,1,63.08,63.08,5/7/2025,1,5/14/2025,
11621,32686,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,2,130.71,261.42,5/7/2025,1,5/14/2025,
11623,32686,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,5/7/2025,1,5/14/2025,
11626,32686,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,5/7/2025,1,5/14/2025,
11641,32686,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,5/7/2025,1,5/14/2025,
11644,32686,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,5/7/2025,1,5/14/2025,
11648,32686,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,3,130.71,392.13,5/7/2025,1,5/14/2025,
11651,32686,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,5/7/2025,1,5/14/2025,
11653,32686,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,5/7/2025,1,5/14/2025,
12446,32686,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,5/7/2025,1,5/14/2025,
12450,32686,LTC,Gentek 5H2,KV Pewter-New,KV Pewter(ltc- JP0366),1,130.71,130.71,5/7/2025,1,5/14/2025,
11623,32688,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,5/7/2025,2,6/9/2025,
11648,32688,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,1,130.71,130.71,5/7/2025,2,6/9/2025,
11651,32688,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,5/7/2025,2,6/9/2025,
11604,32716,LTC,CS1152,JACOBEAN - B/C CS1496,JACOBEAN - B/C CS1496,1,130.71,130.71,5/9/2025,1,5/14/2025,
11607,32716,LTC,CS0142,GOLDEN OAK - STAIN COAT CS0142,GOLDEN OAK - STAIN COAT CS0142,1,130.71,130.71,5/9/2025,1,5/14/2025,
11624,32716,LTC,528202,CASHMERE (GENTEK 514) JP0442,CASHMERE (GENTEK 514) JP0442,1,130.71,130.71,5/9/2025,1,5/14/2025,
11628,32716,LTC,70131,DOVER GREY (GENTEK 536) JP0028,DOVER GREY (GENTEK 536) JP0028,1,130.71,130.71,5/9/2025,1,5/14/2025,
11644,32716,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,5/9/2025,1,5/14/2025,
11645,32716,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,5/9/2025,1,5/14/2025,
12444,32716,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,5/9/2025,1,5/14/2025,
12449,32716,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,5/9/2025,1,5/14/2025,
8861,32728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/9/2025,1,5/14/2025,157261-ED
8861,32728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/9/2025,1,5/14/2025,157058-ED
8861,32728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/9/2025,1,5/14/2025,157176-ED
8861,32728,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/9/2025,1,5/14/2025,157295-ED
8861,32744,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/12/2025,1,5/14/2025,
11617,32744,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,20,122.54,2450.8,5/12/2025,1,5/14/2025,
11623,32744,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,5/12/2025,1,5/14/2025,
11637,32744,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,5/12/2025,1,5/14/2025,
11645,32744,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,5/12/2025,1,5/14/2025,
12452,32744,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,5/12/2025,1,5/14/2025,
12452,32768,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),3,130.71,392.13,5/13/2025,2,5/16/2025,
11617,32768,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,5/13/2025,2,5/16/2025,
8861,32798,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/14/2025,2,5/16/2025,157619-WD
8861,32805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,5/14/2025,1,5/21/2025,157299-WD
8861,32805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/14/2025,1,5/21/2025,157861-ED
8861,32805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/14/2025,1,5/21/2025,157841-1
8861,32805,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/14/2025,1,5/21/2025,157844-ED
11616,32823,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,1,130.71,130.71,5/15/2025,2,5/16/2025,
11619,32823,LTC,528214,BROWNSTONE (GENTEK 571) JP0205,BROWNSTONE (GENTEK 571) JP0205,1,130.71,130.71,5/15/2025,2,5/16/2025,
11626,32823,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,5/15/2025,2,5/16/2025,
11637,32823,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,5/15/2025,2,5/16/2025,
11641,32823,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,5/15/2025,2,5/16/2025,
11651,32823,LTC,528021,CATALYST,CATALYST 528021,1,693.79,693.79,5/15/2025,2,5/16/2025,
12441,32823,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),1,130.71,130.71,5/15/2025,2,5/16/2025,
11631,32825,LTC,70132,IVY GREEN (GENTEK 522) AV0012,IVY GREEN (GENTEK 522) AV0012,1,130.71,130.71,5/15/2025,1,5/21/2025,
11635,32825,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,2,130.71,261.42,5/15/2025,1,5/21/2025,
11645,32825,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,5/15/2025,1,5/21/2025,
12435,32825,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),2,130.71,261.42,5/15/2025,1,5/21/2025,
12440,32825,LTC,Gentek 5X2,KV Cliffside-New,KV Cliffside(ltc- JP0378),1,130.71,130.71,5/15/2025,1,5/21/2025,
12441,32825,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),2,130.71,261.42,5/15/2025,1,5/21/2025,
12442,32825,LTC,Gentek 5H6,KV Fieldstone-New,KV Fieldstone(ltc- CS0479),1,130.71,130.71,5/15/2025,1,5/21/2025,
12452,32825,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),3,130.71,392.13,5/15/2025,1,5/21/2025,
11617,32825,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,40,122.54,4901.6,5/15/2025,1,5/21/2025,
8861,32848,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/16/2025,2,5/26/2025,BATCH#41710-
8861,32848,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/16/2025,2,5/26/2025,BATCH#41710-
8861,32864,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,5/16/2025,1,6/5/2025,157483-WD
8861,32864,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/16/2025,1,5/22/2025,157558-WD
11624,32875,LTC,528202,CASHMERE (GENTEK 514) JP0442,CASHMERE (GENTEK 514) JP0442,1,130.71,130.71,5/16/2025,1,5/22/2025,
11626,32875,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,2,130.71,261.42,5/16/2025,1,5/22/2025,
11627,32875,LTC,528125,CREAM BUCHNER 200 CS1599,CREAM (BUCHNER 200) CS1599,1,130.71,130.71,5/16/2025,1,5/22/2025,
11636,32875,LTC,70138,"RED BUCHNER 560 , CS1804","RED BUCHNER 560 , CS1804",1,130.71,130.71,5/16/2025,1,5/22/2025,
11641,32875,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,5/16/2025,1,5/22/2025,
11643,32875,LTC,528215,WICKER (GENTEK 538) AV0015,WICKER  (GENTEK 538) AV0015,1,130.71,130.71,5/16/2025,1,5/22/2025,
11645,32875,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,3,130.71,392.13,5/16/2025,1,5/22/2025,
11649,32875,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,2,130.71,261.42,5/16/2025,1,5/22/2025,
11651,32875,LTC,528021,CATALYST,CATALYST 528021,4,693.79,2775.16,5/16/2025,1,5/22/2025,
11652,32875,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,5/16/2025,1,5/22/2025,
11653,32875,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),5,285.1,1425.5,5/16/2025,1,5/22/2025,
12446,32875,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,5/16/2025,1,5/22/2025,
8861,32882,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/20/2025,1,5/22/2025,
11607,32882,LTC,CS0142,GOLDEN OAK - STAIN COAT CS0142,GOLDEN OAK - STAIN COAT CS0142,1,130.71,130.71,5/20/2025,1,5/22/2025,
11626,32882,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,5/20/2025,1,5/22/2025,
11627,32882,LTC,528125,CREAM BUCHNER 200 CS1599,CREAM (BUCHNER 200) CS1599,1,130.71,130.71,5/20/2025,1,5/22/2025,
11653,32882,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),3,285.1,855.3,5/20/2025,1,5/22/2025,
12438,32882,LTC,Gentek 567,KV Burgundy-New,KV Burgundy(ltc- JP0144),1,130.71,130.71,5/20/2025,1,5/22/2025,
8861,32942,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/22/2025,2,5/26/2025,BATCH#41762-
8861,32942,LTC,Custom-LTC Products,Custom-LTC Products,Custom,2,137.25,274.5,5/22/2025,2,5/26/2025,BATCH#41795-
8861,32942,LTC,Custom-LTC Products,Custom-LTC Products,Custom,4,137.25,549,5/22/2025,2,5/26/2025,153647-PD-
11606,32950,LTC,CS1164,GOLDEN OAK - B/C CS1164,GOLDEN OAK - B/C CS1164,1,130.71,130.71,5/23/2025,1,5/26/2025,
11616,32950,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,1,130.71,130.71,5/23/2025,1,5/26/2025,
11617,32950,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,30,122.54,3676.2,5/23/2025,1,5/26/2025,
11619,32950,LTC,528214,BROWNSTONE (GENTEK 571) JP0205,BROWNSTONE (GENTEK 571) JP0205,1,130.71,130.71,5/23/2025,1,5/26/2025,
11621,32950,LTC,70024,BLUE WHITE (GENTEK 429) JP0569,ICE WHITE (GENTEK 429) JP0569,1,130.71,130.71,5/23/2025,1,5/26/2025,
11623,32950,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,5/23/2025,1,5/26/2025,
11626,32950,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,5/23/2025,1,5/26/2025,
11635,32950,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,5/23/2025,1,5/26/2025,
11637,32950,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,5/23/2025,1,5/26/2025,
11641,32950,LTC,528221,SANDALWOOD (Buchner 300) CS1598,SANDALWOOD  CS1598,1,130.71,130.71,5/23/2025,1,5/26/2025,
11644,32950,LTC,528304,WEDGEWOOD (GENTEK 535) AV0011,WEDGEWOOD (GENTEK 535) AV0011,1,130.71,130.71,5/23/2025,1,5/26/2025,
11645,32950,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,2,130.71,261.42,5/23/2025,1,5/26/2025,
11647,32950,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,5/23/2025,1,5/26/2025,
11648,32950,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,2,130.71,261.42,5/23/2025,1,5/26/2025,
11649,32950,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,5/23/2025,1,5/26/2025,
11651,32950,LTC,528021,CATALYST,CATALYST 528021,3,693.79,2081.37,5/23/2025,1,5/26/2025,
11652,32950,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,5/23/2025,1,5/26/2025,
11653,32950,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),3,285.1,855.3,5/23/2025,1,5/26/2025,
12435,32950,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,5/23/2025,1,5/26/2025,
12436,32950,LTC,Gentek 5H3,KV Ash Grey-New,KV Ash Grey(ltc- CS4262),1,130.71,130.71,5/23/2025,1,5/26/2025,
12440,32950,LTC,Gentek 5X2,KV Cliffside-New,KV Cliffside(ltc- JP0378),1,130.71,130.71,5/23/2025,1,5/26/2025,
12444,32950,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,5/23/2025,1,5/26/2025,
12447,32950,LTC,Gentek 513,KV Moonlit Moss-New,KV Moonlit Moss(ltc- JP0368),1,130.71,130.71,5/23/2025,1,5/26/2025,
12449,32950,LTC,Gentek 542,KV Old World Blue-New,KV Old World Blue(ltc- JP0194),1,130.71,130.71,5/23/2025,1,5/26/2025,
12453,32950,LTC,Gentek 5H4,KV Stone Grey-New,KV Stone Grey(ltc- CSO679),1,130.71,130.71,5/23/2025,1,5/26/2025,
12692,32953,LTC,NC0024L3.2-CLEARCOAT  30 %,YD285-Hydrotop PVC CA II-CLEAR COAT 30% GLOSS,YD285-Hydrotop PVC CA II-CLEAR COAT 30% GLOSS,3,89.12,267.36,5/23/2025,1,5/26/2025,-
8861,32972,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/23/2025,1,5/29/2025,157901-WD
8861,32972,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/23/2025,1,5/29/2025,158079-WD
8861,32972,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/23/2025,1,5/29/2025,158489-ED
11623,32981,LTC,Gentek 554,KV Chestnut-New,KV Chestnut(ltc- CS0947),1,130.71,130.71,5/26/2025,1,5/29/2025,
11652,32981,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,5/26/2025,1,5/29/2025,
11653,32981,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),1,285.1,285.1,5/26/2025,1,5/29/2025,
12452,32981,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,5/26/2025,1,5/29/2025,
11617,33032,LTC,528802,BLACK (GENTEK 525) AV0102,BLACK (GENTEK 525) AV0102,10,122.54,1225.4,5/28/2025,2,5/26/2025,
11635,33032,LTC,528210,PEBBLE (GENTEK 559) CS1833,PEBBLE (GENTEK 559) CS1833,1,130.71,130.71,5/28/2025,2,5/26/2025,
11637,33032,LTC,528219,SABLE (GENTEK 547) CS2390,SABLE (GENTEK 547) CS2390,1,130.71,130.71,5/28/2025,2,5/26/2025,
11645,33032,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,5/28/2025,2,5/26/2025,
11649,33032,LTC,528616,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,KV WINDSWEPT SMOKE (GENTEK 506) CS2178,1,130.71,130.71,5/28/2025,2,5/26/2025,
11651,33032,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,5/28/2025,2,5/26/2025,
11653,33032,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),4,285.1,1140.4,5/28/2025,2,5/26/2025,
12439,33032,LTC,MATT BLACK,MATT BLACK-108426 CS4987A,MATT BLACK-108426 CS4987A,1,130.71,130.71,5/28/2025,2,5/26/2025,
12441,33032,LTC,KV Solid Cream,KV Solid Cream-New,KV Solid Cream(LTC-CS4564),2,130.71,261.42,5/28/2025,2,5/26/2025,
12444,33032,LTC,Gentek 502,KV Maize-New,KV Maize(ltc- JP0104),1,130.71,130.71,5/28/2025,2,5/26/2025,
12446,33032,LTC,Gentek 509,KV Midnight Surf-New,KV Midnight Surf(ltc- JP0027),1,130.71,130.71,5/28/2025,2,5/26/2025,
12452,33032,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,5/28/2025,2,5/26/2025,
12453,33032,LTC,Gentek 5H4,KV Stone Grey-New,KV Stone Grey(ltc- CSO679),1,130.71,130.71,5/28/2025,2,5/26/2025,
11616,33034,LTC,528110,ALMOND (GENTEK 532) CS1864,ALMOND (GENTEK 532) CS1864,1,130.71,130.71,5/28/2025,1,6/4/2025,
11624,33034,LTC,528202,CASHMERE (GENTEK 514) JP0442,CASHMERE (GENTEK 514) JP0442,1,130.71,130.71,5/28/2025,1,6/4/2025,
11626,33034,LTC,528925,COMMERCIAL BROWN (GENTEK 562) CS0709,COMMERCIAL BROWN (GENTEK 562) CS0709,1,130.71,130.71,5/28/2025,1,6/4/2025,
11633,33034,LTC,528927,NUTMEG-  (GENTEK 568 ) AV0013,NUTMEG - (GENTEK 568) AV0013,1,130.71,130.71,5/28/2025,1,6/4/2025,
11636,33034,LTC,70138,"RED BUCHNER 560 , CS1804","RED BUCHNER 560 , CS1804",1,130.71,130.71,5/28/2025,1,6/4/2025,
11645,33034,LTC,528111,WHITE (GENTEK 549) CS1786,WHITE 528111 (GENTEK 549) CS1786,1,130.71,130.71,5/28/2025,1,6/4/2025,
11647,33034,LTC,400426,KV ESPRESSO (GENTEK 5P3) CS1977,KV ESPRESSO (GENTEK 5P3) CS1977,1,130.71,130.71,5/28/2025,1,6/4/2025,
11648,33034,LTC,528634,KV IRON ORE (GENTEK 5P6) CS0082,KV IRON ORE (GENTEK 5P6) CS0082,4,130.71,522.84,5/28/2025,1,6/4/2025,
11650,33034,LTC,528613,KV STORM GREY (GENTEK 570) CS1863,KV STORM GREY (GENTEK 570) CS1863,1,130.71,130.71,5/28/2025,1,6/4/2025,
11651,33034,LTC,528021,CATALYST,CATALYST 528021,2,693.79,1387.58,5/28/2025,1,6/4/2025,
11652,33034,LTC,585022,DOOR CLEANNING SOLVENT (18.91),DOOR CLEANING SOLVENT (18.91),1,130.71,130.71,5/28/2025,1,6/4/2025,
11653,33034,LTC,400050,VINYL CLEANING SOLVENT (18.91),VINYL CLEANING SOLVENT (18.91),2,285.1,570.2,5/28/2025,1,6/4/2025,
12435,33034,LTC,Gentek 265,KV Antique Brown-New,KV Antique Brown (ltc AV0021),1,130.71,130.71,5/28/2025,1,6/4/2025,
12452,33034,LTC,Gentek 523,KV Slate Grey-New,KV Slate Grey(ltc- CS1015),1,130.71,130.71,5/28/2025,1,6/4/2025,
8861,33083,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/29/2025,1,6/4/2025,159423-SERVICE
8861,33083,LTC,Custom-LTC Products,Custom-LTC Products,Custom,1,137.25,137.25,5/29/2025,1,6/9/2025,159173-ED
